"Cholera due to Vibrio cholerae 01, biovar cholerae",A000
Cellulitis of right toe,L030
Cellulitis of left toe,L030
Cellulitis of unspecified toe,L030
Acute lymphangitis of right toe,L030
Acute lymphangitis of left toe,L030
Acute lymphangitis of unspecified toe,L030
Cellulitis of right axilla,L031
Cellulitis of left axilla,L031
Cellulitis of right upper limb,L031
Cellulitis of left upper limb,L031
Cellulitis of right lower limb,L031
Cellulitis of left lower limb,L031
Cellulitis of unspecified part of limb,L031
Acute lymphangitis of right axilla,L031
Acute lymphangitis of left axilla,L031
Acute lymphangitis of right upper limb,L031
Acute lymphangitis of left upper limb,L031
Acute lymphangitis of right lower limb,L031
Acute lymphangitis of left lower limb,L031
Acute lymphangitis of unspecified part of limb,L031
Cellulitis of face,L032
Acute lymphangitis of face,L032
Cellulitis of neck,L032
Acute lymphangitis of neck,L032
Cellulitis of abdominal wall,L033
Cellulitis of back [any part except buttock],L033
Cellulitis of chest wall,L033
Cellulitis of groin,L033
Cellulitis of perineum,L033
Cellulitis of umbilicus,L033
Cellulitis of buttock,L033
"Cellulitis of trunk, unspecified",L033
Acute lymphangitis of abdominal wall,L033
Acute lymphangitis of back [any part except buttock],L033
Acute lymphangitis of chest wall,L033
Acute lymphangitis of groin,L033
Acute lymphangitis of perineum,L033
Acute lymphangitis of umbilicus,L033
Acute lymphangitis of buttock,L033
"Acute lymphangitis of trunk, unspecified",L033
"Cellulitis of head [any part, except face]",L038
Cellulitis of other sites,L038
"Acute lymphangitis of head [any part, except face]",L038
Acute lymphangitis of other sites,L038
"Cellulitis, unspecified",L039
"Acute lymphangitis, unspecified",L039
"Acute lymphadenitis of face, head and neck",L040
Acute lymphadenitis of trunk,L041
Acute lymphadenitis of upper limb,L042
Acute lymphadenitis of lower limb,L043
Acute lymphadenitis of other sites,L048
"Acute lymphadenitis, unspecified",L049
Pilonidal cyst with abscess,L050
Pilonidal sinus with abscess,L050
Pilonidal cyst without abscess,L059
Pilonidal sinus without abscess,L059
Pyoderma,L080
Erythrasma,L081
Pyoderma vegetans,L088
Omphalitis not of newborn,L088
Other specified local infections of the skin and subcutaneous tissue,L088
"Local infection of the skin and subcutaneous tissue, unspecified",L089
Pemphigus vulgaris,L100
Pemphigus vegetans,L101
Pemphigus foliaceous,L102
Brazilian pemphigus [fogo selvagem],L103
Pemphigus erythematosus,L104
Drug-induced pemphigus,L105
Paraneoplastic pemphigus,L108
Other pemphigus,L108
"Pemphigus, unspecified",L109
Acquired keratosis follicularis,L110
Transient acantholytic dermatosis [Grover],L111
Other specified acantholytic disorders,L118
"Acantholytic disorder, unspecified",L119
Bullous pemphigoid,L120
Cicatricial pemphigoid,L121
Chronic bullous disease of childhood,L122
"Acquired epidermolysis bullosa, unspecified",L123
Epidermolysis bullosa due to drug,L123
Other acquired epidermolysis bullosa,L123
Other pemphigoid,L128
"Pemphigoid, unspecified",L129
Dermatitis herpetiformis,L130
Subcorneal pustular dermatitis,L131
Other specified bullous disorders,L138
"Bullous disorder, unspecified",L139
Bullous disorders in diseases classified elsewhere,L14
Besnier's prurigo,L200
Atopic neurodermatitis,L208
Flexural eczema,L208
Infantile (acute) (chronic) eczema,L208
Intrinsic (allergic) eczema,L208
Other atopic dermatitis,L208
"Atopic dermatitis, unspecified",L209
Seborrhea capitis,L210
Seborrheic infantile dermatitis,L211
Other seborrheic dermatitis,L218
"Seborrheic dermatitis, unspecified",L219
Diaper dermatitis,L22
Allergic contact dermatitis due to metals,L230
Allergic contact dermatitis due to adhesives,L231
Allergic contact dermatitis due to cosmetics,L232
Allergic contact dermatitis due to drugs in contact with skin,L233
Allergic contact dermatitis due to dyes,L234
Allergic contact dermatitis due to other chemical products,L235
Allergic contact dermatitis due to food in contact with the skin,L236
"Allergic contact dermatitis due to plants, except food",L237
Allergic contact dermatitis due to animal (cat) (dog) dander,L238
Allergic contact dermatitis due to other agents,L238
"Allergic contact dermatitis, unspecified cause",L239
Irritant contact dermatitis due to detergents,L240
Irritant contact dermatitis due to oils and greases,L241
Irritant contact dermatitis due to solvents,L242
Irritant contact dermatitis due to cosmetics,L243
Irritant contact dermatitis due to drugs in contact with skin,L244
Irritant contact dermatitis due to other chemical products,L245
Irritant contact dermatitis due to food in contact with skin,L246
"Irritant contact dermatitis due to plants, except food",L247
Irritant contact dermatitis due to metals,L248
Irritant contact dermatitis due to other agents,L248
"Irritant contact dermatitis, unspecified cause",L249
Unspecified contact dermatitis due to cosmetics,L250
Unspecified contact dermatitis due to drugs in contact with skin,L251
Unspecified contact dermatitis due to dyes,L252
Unspecified contact dermatitis due to other chemical products,L253
Unspecified contact dermatitis due to food in contact with skin,L254
"Unspecified contact dermatitis due to plants, except food",L255
Unspecified contact dermatitis due to other agents,L258
"Unspecified contact dermatitis, unspecified cause",L259
Exfoliative dermatitis,L26
Generalized skin eruption due to drugs and medicaments taken internally,L270
Localized skin eruption due to drugs and medicaments taken internally,L271
Dermatitis due to ingested food,L272
Dermatitis due to other substances taken internally,L278
Dermatitis due to unspecified substance taken internally,L279
Lichen simplex chronicus,L280
Prurigo nodularis,L281
Other prurigo,L282
Pruritus ani,L290
Pruritus scroti,L291
Pruritus vulvae,L292
"Anogenital pruritus, unspecified",L293
Other pruritus,L298
"Pruritus, unspecified",L299
Nummular dermatitis,L300
Dyshidrosis [pompholyx],L301
Cutaneous autosensitization,L302
Infective dermatitis,L303
Erythema intertrigo,L304
Pityriasis alba,L305
Other specified dermatitis,L308
"Dermatitis, unspecified",L309
Psoriasis vulgaris,L400
Generalized pustular psoriasis,L401
Acrodermatitis continua,L402
Pustulosis palmaris et plantaris,L403
Guttate psoriasis,L404
"Arthropathic psoriasis, unspecified",L405
Distal interphalangeal psoriatic arthropathy,L405
Psoriatic arthritis mutilans,L405
Psoriatic spondylitis,L405
Psoriatic juvenile arthropathy,L405
Other psoriatic arthropathy,L405
Other psoriasis,L408
"Psoriasis, unspecified",L409
Pityriasis lichenoides et varioliformis acuta,L410
Pityriasis lichenoides chronica,L411
Small plaque parapsoriasis,L413
Large plaque parapsoriasis,L414
Retiform parapsoriasis,L415
Other parapsoriasis,L418
"Parapsoriasis, unspecified",L419
Pityriasis rosea,L42
Hypertrophic lichen planus,L430
Bullous lichen planus,L431
Lichenoid drug reaction,L432
Subacute (active) lichen planus,L433
Other lichen planus,L438
"Lichen planus, unspecified",L439
Pityriasis rubra pilaris,L440
Lichen nitidus,L441
Lichen striatus,L442
Lichen ruber moniliformis,L443
Infantile papular acrodermatitis [Gianotti-Crosti],L444
Other specified papulosquamous disorders,L448
"Papulosquamous disorder, unspecified",L449
Papulosquamous disorders in diseases classified elsewhere,L45
Exfoliation due to erythematous condition involving less than 10 percent of body surface,L490
Exfoliation due to erythematous condition involving 10-19 percent of body surface,L491
Exfoliation due to erythematous condition involving 20-29 percent of body surface,L492
Exfoliation due to erythematous condition involving 30-39 percent of body surface,L493
Exfoliation due to erythematous condition involving 40-49 percent of body surface,L494
Exfoliation due to erythematous condition involving 50-59 percent of body surface,L495
Exfoliation due to erythematous condition involving 60-69 percent of body surface,L496
Exfoliation due to erythematous condition involving 70-79 percent of body surface,L497
Exfoliation due to erythematous condition involving 80-89 percent of body surface,L498
Exfoliation due to erythematous condition involving 90 or more percent of body surface,L499
Allergic urticaria,L500
Idiopathic urticaria,L501
Urticaria due to cold and heat,L502
Dermatographic urticaria,L503
Vibratory urticaria,L504
Cholinergic urticaria,L505
Contact urticaria,L506
Other urticaria,L508
"Urticaria, unspecified",L509
Nonbullous erythema multiforme,L510
Stevens-Johnson syndrome,L511
Toxic epidermal necrolysis [Lyell],L512
Stevens-Johnson syndrome-toxic epidermal necrolysis overlap syndrome,L513
Other erythema multiforme,L518
"Erythema multiforme, unspecified",L519
Erythema nodosum,L52
Toxic erythema,L530
Erythema annulare centrifugum,L531
Erythema marginatum,L532
Other chronic figurate erythema,L533
Other specified erythematous conditions,L538
"Erythematous condition, unspecified",L539
Erythema in diseases classified elsewhere,L54
Sunburn of first degree,L550
Sunburn of second degree,L551
Sunburn of third degree,L552
"Sunburn, unspecified",L559
Drug phototoxic response,L560
Drug photoallergic response,L561
Photocontact dermatitis [berloque dermatitis],L562
Solar urticaria,L563
Polymorphous light eruption,L564
Disseminated superficial actinic porokeratosis (DSAP),L565
Other specified acute skin changes due to ultraviolet radiation,L568
"Acute skin change due to ultraviolet radiation, unspecified",L569
Actinic keratosis,L570
Actinic reticuloid,L571
Cutis rhomboidalis nuchae,L572
Poikiloderma of Civatte,L573
Cutis laxa senilis,L574
Actinic granuloma,L575
Other skin changes due to chronic exposure to nonionizing radiation,L578
"Skin changes due to chronic exposure to nonionizing radiation, unspecified",L579
Acute radiodermatitis,L580
Chronic radiodermatitis,L581
"Radiodermatitis, unspecified",L589
Erythema ab igne [dermatitis ab igne],L590
Other specified disorders of the skin and subcutaneous tissue related to radiation,L598
"Disorder of the skin and subcutaneous tissue related to radiation, unspecified",L599
Ingrowing nail,L600
Onycholysis,L601
Onychogryphosis,L602
Nail dystrophy,L603
Beau's lines,L604
Yellow nail syndrome,L605
Other nail disorders,L608
"Nail disorder, unspecified",L609
Nail disorders in diseases classified elsewhere,L62
Alopecia (capitis) totalis,L630
Alopecia universalis,L631
Ophiasis,L632
Other alopecia areata,L638
"Alopecia areata, unspecified",L639
Drug-induced androgenic alopecia,L640
Other androgenic alopecia,L648
"Androgenic alopecia, unspecified",L649
Telogen effluvium,L650
Anagen effluvium,L651
Alopecia mucinosa,L652
Other specified nonscarring hair loss,L658
"Nonscarring hair loss, unspecified",L659
Pseudopelade,L660
Lichen planopilaris,L661
Folliculitis decalvans,L662
Perifolliculitis capitis abscedens,L663
Folliculitis ulerythematosa reticulata,L664
Other cicatricial alopecia,L668
"Cicatricial alopecia, unspecified",L669
Trichorrhexis nodosa,L670
